-25.177,-0.40694,-4.8335,0.22027,-5.2456,-0.71931,-0.65208,-2.0039,0.1014,1.6266,1
-19.61,1.1211,-0.13475,1.1134,-5.4123,-0.56174,-0.66396,-0.48759,-0.48551,1.1906,2
-23.467,4.4775,-1.0419,2.4495,-3.5319,-0.73352,0.74344,-1.718,-1.7322,1.5314,6
-21.305,1.3319,-3.5333,-2.1254,-1.8478,-0.29541,-0.9276,-1.8588,-1.1259,1.4253,7
-16.161,5.4273,-6.696,-0.48168,-5.6357,-0.72878,-0.60615,-1.205,0.44991,1.9093,5
-19.562,1.4638,-0.32702,1.4494,-4.9202,-0.54894,-0.88147,0.89203,-1.4148,1.1935,3
-25.352,1.8685,-4.9622,-1.0503,-9.3001,2.9519,-3.9321,-0.97218,0.14191,-0.1621,6
-18.818,5.8538,-7.3915,-1.064,-4.6721,0.62987,-2.2297,-1.7667,-0.39684,0.95418,2
-25.265,3.9738,-5.4751,0.23137,-7.3736,4.1751,-4.8372,-0.12279,0.83351,0.093907,6
-16.729,5.5629,-7.4473,-0.25467,-4.3649,-0.91416,-1.2303,-0.15084,-0.66308,1.3808,3
-19.172,1.0633,-3.1568,0.24151,-1.7846,0.9278,-1.6897,1.0091,-0.46422,4.6356,4
-22.957,4.7886,-0.47898,1.8297,-4.7106,0.55278,1.4215,-1.1844,-0.61746,1.569,3
-18.361,7.5959,-4.2348,-1.1158,-5.7713,-2.8345,0.34192,-1.9406,0.83036,2.3656,7
-18.469,0.62444,-2.4556,-3.1082,-1.3393,0.24989,-1.6034,-2.9174,-1.3459,-0.70564,2
-16.838,4.8475,-5.9699,0.72676,-3.3091,-0.33852,-2.4453,2.7046,-1.0727,2.0175,4
-24.861,-0.18851,-6.0197,1.0703,-2.2579,-1.1469,-1.5687,-0.32705,-1.6981,3.2654,4
-22.806,7.2142,-5.4135,0.32033,-2.9005,-1.3568,-2.6759,-0.91037,-1.5721,-0.26563,6
-21.626,5.9649,-5.4454,-0.52431,-2.4957,1.2196,-3.6302,-1.2448,-1.8264,0.26956,2
-23.437,5.9291,-2.5258,1.5054,-4.0485,-1.0834,-4.7124,-2.9938,-1.4089,-0.4394,1
-23.721,5.4232,-2.8648,1.6168,-4.329,-0.89211,-4.8234,-3.2575,-1.6585,-0.75341,1
-24.018,5.5072,-1.2978,2.7449,-3.2583,0.10415,1.5279,-1.1431,-0.70928,1.0781,7
-25.336,-0.33488,-5.177,0.28984,-5.162,-0.78785,-0.47914,-1.6873,-0.094624,1.5248,1
-23.481,4.9353,-1.8149,2.3665,-2.5388,-0.5461,0.89128,-1.5604,-0.97166,1.4707,7
-26.096,0.31187,-4.7115,1.7922,-2.8871,-2.1978,-1.5595,-2.6325,-1.1177,2.1898,7
-26.385,0.73666,-6.2401,-1.5801,-3.0634,-0.42753,0.74649,0.61573,0.23862,0.91244,4
-21.63,7.1435,-3.5707,-0.9559,-1.8557,-0.88066,-0.70333,-0.94649,0.84463,0.66926,3
-19.227,1.609,-3.5619,-2.0247,-1.775,0.51539,-0.013004,-2.6872,-0.98126,1.1579,3
-20.87,1.7799,-0.84886,-3.2926,-4.537,-1.9705,0.31675,0.42014,0.12232,1.4614,4
-23.303,2.6435,-1.3254,0.1387,-1.7427,-2.6365,-3.1395,-0.21998,1.0932,1.3349,4
-22.723,7.3509,-6.0143,-0.40948,-3.329,-0.7723,-1.477,-0.45362,-1.4206,-0.14904,6
-20.274,1.1387,-2.9057,0.23491,-1.7186,0.91566,-1.644,1.3931,-0.61642,4.6381,4
-19.931,6.5052,-3.8217,-0.25222,-1.6085,-0.89424,-0.85281,-0.84979,0.80276,1.0013,3
-18.717,5.9653,-7.4222,-0.3361,-4.8495,0.38764,-2.3819,-1.9247,-0.564,0.93786,2
-24.827,0.92819,-5.8969,0.63606,-4.0414,-0.96547,0.30116,-0.12838,-0.52912,0.57618,3
-15,4.9872,-5.8737,0.65425,-7.3772,-1.6957,-0.37578,-1.9192,0.065697,2.4175,1
-25.646,4.0232,-2.2341,-0.042769,-2.4017,-2.705,-1.1013,-1.305,1.1298,1.4811,7
-24.973,0.64123,-1.1477,-2.7872,-6.9166,-3.0085,-1.772,0.072451,-2.2992,3.088,7
-22.843,6.9291,-3.3944,2.2242,-3.4593,-1.4332,-4.3479,-2.4923,-1.2074,0.3965,5
-22.892,6.4105,-4.9168,0.32768,-2.6591,0.20314,-4.3362,-2.1339,-1.6465,0.34323,2
-18.598,0.73357,-1.5873,-3.6107,-2.759,0.44605,-1.2658,-3.4214,-2.1471,1.0141,1
-25.231,0.6562,-3.6198,1.4976,-7.1667,1.7108,-3.3901,-0.4114,1.1617,-0.93954,6
-19.366,1.2546,-4.6149,2.3005,-4.8194,1.5734,-3.6749,-0.63207,1.1296,-0.90606,3
-16.902,6.0558,-5.6852,-0.34071,-7.5327,-1.4579,0.15667,-2.6719,0.39001,2.282,1
-16.732,5.4927,-6.0497,1.6435,-6.4886,-3.7117,-1.3746,-0.49413,-0.97576,1.3168,6
-19.515,2.2242,-0.88849,1.4397,-4.1869,-1.6544,-0.46634,-0.006035,-1.4526,1.1267,3
-16.935,6.3165,-6.1149,-0.70231,-6.1248,-1.5634,0.36974,-1.1731,1.0107,2.0731,5
-25.155,1.6375,-5.3979,-2.0218,-3.9448,-0.74801,1.3992,0.61914,1.2264,0.034686,5
-22.196,7.2716,-4.1155,1.5254,-3.3857,-0.78003,-1.5117,-0.6009,-0.52601,1.8096,4
-26.538,-0.91502,-1.0231,1.7057,-6.3515,0.44746,-1.8296,0.90935,-1.0719,0.15592,2
-24.126,2.7447,-1.9674,-1.3424,-3.973,-3.2769,-2.0806,1.4286,-0.57673,2.1284,4
-18.961,0.45903,-1.2429,0.096915,-3.6755,0.69196,-0.043106,-2.2529,-0.81026,1.495,2
-18.027,-0.32671,-4.9127,1.231,-4.1156,-1.0431,-1.1979,-2.994,-0.13377,2.4142,1
-25.183,0.68413,-1.2303,-2.8217,-6.9377,-3.0725,-1.9975,0.060428,-2.4359,3.1557,7
-25.129,5.1921,-1.7555,2.7144,-2.9431,0.47477,1.1452,-1.0452,-1.1398,2.2739,4
-23.486,4.6778,-0.79034,2.3103,-5.0324,0.91116,1.8635,-0.8804,-0.13254,1.5281,3
-22.71,6.6983,-2.8788,3.2049,-4.6195,-0.20827,-3.2553,0.51709,-3.1689,1.188,3
-20.073,1.3102,-3.6551,1.4491,-2.439,-0.054968,-1.8701,-0.9899,-0.13118,3.4888,7
-23.457,4.2268,-1.5876,2.5182,-4.9701,1.666,1.0867,-1.081,-0.67429,2.3877,2
-24.147,4.95,-1.2588,2.0694,-3.6082,-0.64133,0.88977,-1.5719,-1.8738,1.7715,6
-18.869,1.7493,-3.8868,0.7611,-1.6726,-0.29805,-2.0776,-0.20153,0.15129,2.3848,3
-22.688,7.6143,-3.4715,0.94726,-3.0381,-1.3867,-2.2672,-1.9912,-0.9732,1.0534,7
-25.276,-0.42239,-4.7365,0.65349,-5.1979,-1.1055,-0.45393,-1.0603,0.012335,1.8174,1
-21.487,1.0951,-3.9851,-1.5974,-2.0784,-0.38055,-0.81463,-1.7338,-0.98548,1.6255,7
-25.6,4.0549,-1.6442,-0.24679,-1.9582,-2.8562,-1.4498,-1.7755,0.84097,1.0437,7
-25.23,2.5737,-1.2222,-0.04179,-3.0704,-2.4347,-2.1574,-1.5775,1.2273,2.0716,3
-28.331,7.4533,-3.1445,-0.94462,-3.5757,0.047003,-1.4001,-0.86029,0.27415,1.8462,3
-19.094,1.6181,-2.5326,-3.9396,-2.4369,1.0571,0.19603,-2.7453,-0.88887,0.6734,5
-17.9,6.153,-6.8457,0.19973,-2.9547,-1.774,-1.7172,2.3438,-1.3206,2.7902,4
-25.1,-0.23556,-5.6919,1.9588,-2.1172,-1.593,-1.6124,-1.1897,-1.2604,2.9586,4
-27.426,0.88099,-6.425,-0.78888,-3.7542,-0.55942,1.0877,0.21048,0.1531,0.23843,5
-24.946,-0.31816,-7.2922,0.16608,-3.7849,-1.7315,-1.3844,-1.8742,-1.1262,1.6497,6
-23.327,7.4806,-3.7665,2.2514,-3.2117,-1.3346,-2.5672,-1.7531,-1.1584,0.73593,5
-27.811,7.138,-4.2601,-1.35,-3.118,1.1486,-3.1863,0.99673,-0.37852,3.2309,4
-20.318,1.0019,-4.6516,-1.9084,-0.801,0.82469,-2.5523,1.3572,-2.6632,1.6946,4
-19.176,0.77375,-4.0588,1.0611,-3.2481,0.49192,-1.7695,-0.81052,0.59331,4.2509,5
-16.891,6.3922,-5.7501,-0.10168,-3.4287,-2.2945,-1.1074,1.6795,-0.42367,2.8162,4
-16.733,5.2437,-6.5389,0.82899,-7.2849,-3.4295,-1.3161,-0.48659,-0.77627,1.7112,6
-24.072,2.864,-1.2088,0.29983,-3.8069,-2.0542,-2.0312,-1.679,1.3158,2.0245,1
-20.036,0.31658,-0.64157,2.735,-3.8876,1.2888,-1.4518,1.2004,1.0399,1.1402,2
-23.964,5.1765,-1.8974,2.2413,-3.3841,0.17886,1.542,-1.4369,-0.58021,1.9719,7
-26.497,0.34807,-5.5162,1.2694,-2.4536,-2.2711,-1.4083,-2.3221,-1.1184,2.1457,7
-24.151,2.2533,-0.66843,0.3617,-2.9516,-2.3751,-1.9805,-1.5158,0.47954,1.3601,3
-20.672,1.0603,-4.739,-2.0051,-0.8112,0.83059,-2.502,1.441,-2.5937,1.5372,4
-18.896,-2.1294,-3.3218,0.67736,-7.7311,2.0651,-4.1909,0.56073,0.62556,-1.4246,6
-24.851,-0.62288,-7.2008,1.0631,-4.0702,-1.7206,-1.5082,-2.2097,-1.0844,1.7922,6
-26.801,0.31473,-5.0991,1.445,-2.0669,-2.415,-1.3479,-2.2812,-1.0256,2.02,7
-23.633,6.0758,-2.4432,1.908,-4.2135,-1.1093,-4.8319,-3.1891,-1.6058,-0.53241,1
-25.016,-0.28775,-6.5419,1.1641,-2.4145,-1.0263,-1.4718,-0.97246,-0.90507,3.0322,5
-23.828,0.32904,-3.4067,-1.2692,-1.7054,-0.50701,-3.0437,0.22553,-2.4659,2.3857,6
-23.89,-0.95453,-6.0095,1.9905,-4.752,-0.68138,-1.6317,-3.0704,-0.23235,2.3283,2
-19.292,-2.313,-3.5477,-2.3038,-2.8386,1.8875,-2.1797,0.22863,-2.2339,0.70587,1
-18.703,1.1464,0.41359,0.64411,-5.1944,-0.81685,-2.5909,-1.3344,-1.2653,0.40946,1
-19.574,0.9754,-3.9144,0.18861,-1.9872,0.50939,-1.6518,0.98858,0.42632,4.315,4
-23.628,4.1082,-1.2084,1.7553,-4.0705,0.028165,-0.070964,-2.3741,-1.8153,2.2445,1
-25.089,5.3364,-1.8223,2.262,-2.22,-0.075198,0.36862,-0.78902,-0.48365,2.4955,4
-22.025,6.4,-5.8519,0.68074,-3.4535,0.82115,-3.5722,-1.419,-1.9349,1.2945,2
-26.714,1.625,-5.9394,-1.4305,-3.6147,-0.7418,1.4041,0.51306,0.90571,0.0074716,5
-19.189,0.95245,-1.9407,-1.7338,-3.7864,0.40492,0.87388,-2.0056,0.59306,0.75764,2
-19.373,7.893,-4.2311,-1.3107,-5.7354,-2.9514,-0.060657,-2.0049,0.51828,2.5173,7
-23.441,4.7163,-1.1491,2.2088,-5.0521,0.75856,1.6067,-0.8597,-0.13797,1.5114,3
-22.548,1.7956,-2.9933,0.59379,-3.1169,-1.1903,-2.9857,-1.2585,1.0441,2.6474,2
-22.807,1.6175,-3.0889,-0.61334,-3.9675,-2.8392,-2.8643,-0.82611,-0.022733,0.77869,6
-25.428,-0.34413,-6.0789,1.6248,-3.1869,-1.3842,-0.91604,-2.4132,-0.77858,2.1798,5
-19.926,0.28357,0.64164,-0.056329,-6.3973,-0.52601,-2.4084,-1.6505,-1.1965,0.90729,1
-29.843,8.2207,-4.6004,-1.0027,-4.7313,1.8053,-0.48561,0.17471,0.99628,1.8283,5
-21.371,7.1195,-2.2767,-1.8263,-3.6648,-1.3362,-1.2404,-1.9292,0.17705,1.6382,7
-19.88,1.73,-3.0966,-3.3424,-1.8375,0.88193,0.087985,-2.8147,-1.2265,0.62018,3
-18.421,-1.0602,-3.0941,-0.71784,-5.0527,0.55091,-2.6611,-1.3075,0.76534,3.637,1
-24.383,-1.118,-6.7842,1.4842,-4.8105,-0.84436,-1.6087,-2.4731,-0.86763,1.9263,3
-19.21,0.54279,0.0090734,1.6946,-5.3551,0.36673,-0.88358,0.25894,-0.56243,1.0251,2
-15.405,5.0468,-5.9311,-0.99241,-6.9112,-0.88015,0.38164,-0.90895,1.3526,2.1193,5
-21.387,7.1901,-2.8009,-2.3685,-3.6187,-0.88027,-0.98329,-1.9557,0.47369,1.8229,7
-25.068,0.013282,-5.8026,0.95165,-2.8157,-1.3507,-1.0005,-2.5036,-0.67323,1.9863,5
-26.794,2.6854,-1.1446,-0.14161,-3.3159,-2.4963,-1.6354,-1.6902,0.94553,1.926,3
-18.591,0.77422,-1.8755,-3.6126,-2.248,0.3147,-1.6638,-3.2343,-2.27,0.14248,1
-25.062,3.1417,-0.7388,-0.23635,-3.2598,-2.7052,-1.7978,-1.8239,1.2162,1.7819,5
-16.861,5.718,-6.0436,1.9186,-6.6194,-3.7135,-1.0783,-0.30976,-1.1528,1.3582,6
-19.556,6.9523,-3.7246,-1.1144,-2.7193,-0.80521,-0.61413,-1.1012,1.1748,0.79506,3
-24.285,-1.1717,-6.2512,1.51,-5.2038,-0.77689,-1.7019,-2.8331,-0.46478,2.636,1
-29.042,8.1413,-4.3075,-0.84566,-3.9425,0.90503,-0.96267,-0.45452,1.6251,1.0199,5
-17.057,6.0304,-6.4621,-0.54323,-7.596,-1.3391,-0.1617,-1.9937,0.56518,2.187,1
-24.146,0.76112,-0.19157,-1.8262,-7.0971,-2.5867,-1.3868,-0.15317,-2.2082,2.6694,5
-26.195,7.1612,-3.3574,-1.8409,-2.9279,0.68123,-2.3673,-0.57628,-0.18358,1.8437,4
-23.659,2.7658,-2.3237,0.45449,-4.21,-1.6355,-0.79284,-1.5372,1.4774,2.1283,1
-19.203,-1.6002,-3.3995,-0.82697,-5.4954,0.90887,-2.9665,-1.352,1.8311,3.6913,1
-22.848,6.9158,-3.3156,1.7567,-1.8997,-1.2564,-3.913,-1.4735,-0.72401,0.66397,4
-19.53,2.2355,-0.89691,-0.46945,-3.517,-2.8324,-0.90326,-1.2382,-0.87289,0.46202,6
-21.171,1.8301,-3.6681,-2.0477,-1.7618,-0.4355,-0.68945,-1.9199,-0.95953,1.4127,7
-20.858,1.152,0.33557,1.8136,-3.2817,0.55547,-0.57893,0.65228,1.4299,1.4651,2
-24.49,1.8465,0.66662,-1.0304,-6.735,-3.2047,-1.2011,-0.27454,-1.7037,1.8192,5
-24.419,2.1996,-0.41397,-1.9489,-4.4341,-3.3323,-0.5042,1.3085,-0.97108,1.7882,4
-23.264,3.9477,-2.6031,2.3396,-4.0128,0.56844,0.13183,-1.9709,-1.69,2.7573,5
-23.412,4.0127,-1.4913,2.4476,-4.7014,1.0315,0.79081,-1.6997,-1.5593,2.3058,1
-22.822,7.3922,-5.372,0.10584,-3.0335,-1.3833,-2.5572,-1.1646,-1.3457,-0.44422,6
-14.93,4.9195,-5.8989,0.10812,-3.5305,-0.69834,-1.3211,2.4499,-0.97516,2.9052,4
-25.511,0.79634,-6.4969,-1.0018,-3.1792,-0.3492,0.59345,1.2288,-0.36085,1.26,4
-25.766,4.0381,-2.456,-0.16718,-2.2593,-2.6739,-1.244,-1.4856,1.3158,1.5032,7
-23.651,3.7307,-2.4317,2.6078,-4.1516,0.57952,-0.16928,-1.9133,-1.9317,2.5621,5
-18.651,1.38,-4.1313,0.70848,-3.3334,0.59156,-1.606,-1.1398,-0.0021636,3.8837,5
-24.936,3.0183,-1.2913,0.44611,-3.4789,-1.8537,-1.7637,-1.6589,1.3493,2.6359,5
-26.778,4.99,-2.7596,-4.6606,-8.8533,1.6584,-2.751,-2.3348,-0.84183,3.0634,1
-24.265,0.42017,-5.5332,0.74983,-4.8055,-2.2821,-0.15104,0.379,-1.351,0.0027137,6
-23.596,1.0136,0.64227,-1.1514,-7.0221,-2.8238,-1.1127,-0.030398,-1.9336,1.8729,5
-20.946,0.3643,-0.75411,2.5652,-3.8719,0.87799,-1.1781,0.086264,1.2745,1.7469,2
-24.421,1.6329,-1.4104,-0.55497,-4.033,-3.0631,-2.9046,-1.2477,-0.13974,0.56692,6
-23.632,4.4046,-0.036307,2.3599,-4.9618,1.4968,0.82488,-0.34806,-0.50095,1.4826,2
-19.198,0.97109,-3.6196,0.94284,-2.9066,0.36326,-1.6509,-1.0088,0.57367,3.9998,5
-20.756,1.1003,-2.0588,-3.7116,-2.6219,0.23834,-0.25906,-2.3571,-0.94918,0.92838,5
-24.506,2.4182,-1.6704,0.62952,-4.4598,-1.6914,-2.4984,-1.5295,1.0523,2.3568,1
-26.821,5.2561,-2.8907,-4.5705,-8.3432,1.6324,-2.5256,-2.6005,-1.2669,3.3869,1
-17.606,6.1695,-6.262,-0.73377,-6.7659,-1.0299,0.29456,-1.1967,1.2043,2.17,5
-24.04,0.64793,-5.3886,1.3004,-4.2836,-1.0749,-0.20357,-0.14161,-0.80237,0.82753,3
-25.695,0.82662,-6.417,-1.2608,-3.0561,-0.27175,0.89104,1.5491,0.091001,1.247,4
-22.783,6.9974,-4.0712,2.231,-3.2763,-1.2623,-3.8586,-2.3138,-1.0971,0.52295,5
-23.568,2.4614,-1.7066,0.28011,-1.3167,-2.2744,-3.07,-0.027151,1.31,1.804,4
-24.611,0.34603,-6.0776,0.1032,-4.8999,-1.9635,-0.14209,0.15878,-1.1243,0.31651,6
-23.457,1.5301,-2.001,0.65321,-3.2395,-1.4526,-3.0358,-1.2965,1.1638,2.6999,2
-23.497,3.8186,-1.0758,3.3555,-5.1326,2.1259,0.23379,-0.93447,-1.0662,1.6373,2
-19.303,-0.057276,-1.9451,2.0557,-5.6246,1.6584,-3.8107,0.37486,1.0292,-1.0131,3
-24.18,-1.0565,-5.2175,2.1543,-5.185,-1.0018,-1.7271,-3.2025,-0.24702,2.6478,1
-20.067,0.85493,-4.4808,1.6555,-3.0979,-0.066854,-2.1044,-0.97856,-0.54887,3.5018,7
-25.38,-1.1995,-6.9274,1.5351,-5.1733,-0.50342,-1.6899,-2.5183,-0.43348,2.3125,2
-22.978,1.8775,-2.8409,0.41254,-3.0939,-1.3065,-2.4282,-1.5828,1.2613,2.8448,2
-24.057,4.8539,-1.2661,2.4049,-3.4418,-0.79755,0.93236,-1.8459,-1.6677,1.3127,6
-23.817,1.4967,-3.7154,-0.49316,-4.4178,-3.0088,-2.5107,-0.34613,-0.19893,0.58763,6
-26.94,0.49343,-6.5639,-0.2404,-3.8043,-0.87161,0.71709,0.058965,-0.56144,0.78531,7
-25.198,-1.1328,-6.9717,1.1048,-4.4961,-0.82131,-1.5116,-2.3347,-0.95686,1.8378,3
-21.812,6.5801,-3.305,3.0671,-5.0725,-0.011342,-2.3393,0.63125,-2.8993,1.6138,3
-26.858,5.9836,-4.55,-1.5118,-3.664,2.2793,-3.0248,-1.2675,-0.089524,2.5389,2
-22.53,7.5823,-3.5246,1.0267,-3.4673,-1.2455,-2.3615,-1.9879,-1.0017,1.2875,7
-9.0204,1.2497,-2.3535,-0.64343,-3.2536,-0.82893,-0.43812,-2.8006,-0.26642,1.6898,1
-27.943,8.4877,-3.6921,-1.7698,-4.232,0.49609,-0.77763,-0.91542,1.3513,1.0678,5
-24.849,-1.1829,-6.6189,1.8046,-5.156,-0.41125,-1.6296,-2.7471,-0.13612,2.3147,2
-22.334,7.3323,-2.8077,-2.0433,-3.3851,-0.73806,-1.3244,-1.9148,0.20414,1.5665,7
-20.898,0.83413,-4.3566,-1.8074,-0.71567,0.68938,-2.7353,1.4108,-2.4394,2.035,4
-24.638,5.0798,-1.6465,2.6059,-2.8226,0.64023,1.0873,-0.57659,-0.90885,2.254,4
-22.515,7.5315,-3.7664,1.1745,-3.6042,-1.1251,-2.3638,-1.8662,-1.1184,1.5046,7
-18.635,-1.5201,-3.5902,-0.42168,-4.5195,1.0701,-2.7653,-0.025842,0.834,4.2612,1
-19.635,3.6237,-3.9792,-0.99613,-0.6991,-0.36127,-1.7459,-0.32645,1.1203,0.27248,3
-24.485,2.8819,-0.89237,-0.30436,-3.3421,-2.53,-2.103,-1.875,1.208,1.9711,5
-24.719,-0.15619,-1.7063,1.9862,-5.9041,-0.38881,0.0088798,0.24219,-0.44424,0.81081,2
-23.402,3.8529,-2.2807,2.5372,-3.8404,0.55972,-0.094279,-2.0936,-1.7262,2.4448,5
-27.572,0.55307,-6.3337,-0.25635,-4.0028,-0.89879,0.70329,-0.025533,-0.67239,0.71329,7
-23.948,2.2906,-1.5058,0.73362,-1.291,-2.2606,-3.2924,-0.1618,1.2402,1.7843,4
-25.33,-1.2072,-6.6647,1.4167,-4.5108,-0.85409,-1.5587,-2.2151,-1.0868,2.0332,3
-18.9,1.6376,-2.7911,-3.107,-1.9645,0.84845,0.28782,-2.8922,-0.91211,0.93444,3
-27.391,6.6102,-4.7521,-1.3248,-4,1.7545,-2.5687,-1.2593,0.079367,2.7957,2
-23.951,1.6522,-0.76061,-2.3491,-6.3556,-3.4109,-2.0287,-0.012178,-2.3087,2.9739,7
-17.886,2.5268,-1.2839,-0.3779,-4.3795,-2.463,-1.0101,-0.98704,-0.77532,0.94654,6
-24.332,1.6842,-3.2431,-3.6194,-3.1817,-0.57833,-0.9266,-2.5767,-2.407,0.8525,6
-24.522,-1.8107,-4.2894,0.99434,-7.9914,2.1463,-4.1262,0.1923,1.4892,-0.94244,6
-21.405,6.6931,-4.0988,1.8793,-3.2097,-0.63528,-2.9447,-0.13588,-2.1391,2.147,4
-18.681,0.37132,-3.9885,0.33756,-5.4279,1.137,-2.5353,-1.5644,0.0050522,-0.51101,6
-26.788,5.646,-5.121,-3.0131,-7.4731,-0.79588,-1.7283,-0.64089,-0.17649,1.4972,6
-26.816,-0.69633,-7.5715,0.61893,-4.1569,-1.7956,-1.5229,-1.9603,-1.0873,1.6371,6
-17.895,6.2245,-7.5985,-0.48484,-3.9605,-1.1824,-1.0951,-0.050632,-0.51792,1.2971,3
-23.59,1.8823,-2.8875,0.58164,-2.7555,-1.1801,-3.3435,-1.7667,1.328,2.3184,2
-25.707,0.6178,-6.5881,-0.74425,-3.9481,-0.78791,0.52061,-0.024606,-0.49054,0.74111,7
-26.704,7.1463,-4.5998,-1.2884,-3.9252,1.1146,-2.354,1.7663,-0.40973,3.147,4
-20.124,1.2711,-3.6377,1.7609,-2.5631,-0.23732,-2.2241,-1.3242,-0.62228,3.2519,7
-18.9,6.485,-7.7499,-0.3902,-4.5318,-1.5227,-0.89532,-0.024856,-0.56334,2.0189,3
-26.629,5.2432,-3.1026,-4.2264,-7.6695,2.0143,-2.8423,-2.0363,-0.77858,3.3819,1
-20.335,0.97285,-3.8868,-2.6449,-2.065,-0.26685,-1.4874,-1.7467,-1.9412,0.88957,6
-21.264,1.2483,-2.103,-3.6783,-2.5721,-0.04067,-0.25898,-2.4873,-0.7998,0.84239,5
-24.169,1.4589,-0.92119,-1.2706,-5.0191,-3.0344,-1.5004,2.059,-1.6008,2.8555,4
-28.407,5.8064,-4.397,-2.2521,-5.6121,2.4522,-2.9634,-1.9352,-0.56977,3.4684,2
-20.152,1.2656,0.0018942,0.74549,-5.5886,-0.65701,-0.92346,-0.81062,-0.60062,1.3712,2
-19.328,2.2597,-4.0903,0.11202,-1.8223,-0.13788,-1.2291,-0.38392,0.63231,2.3491,3
-22.992,4.1102,-1.2121,2.1559,-4.5799,0.65773,0.56436,-1.8814,-1.5812,2.3587,1
-21.235,6.4211,-3.4424,2.838,-5.2703,0.27375,-2.4113,0.73022,-2.6333,1.822,3
